517	33903
518	45249
519	44920
520	27814
521	23620
522	43116
523	21619
524	41803
525	15838
526	41262
527	13671
528	45300
529	40401
530	22159
531	18136
532	1798
533	43307
534	22196
535	6334
536	50480
537	27997
538	53425
539	37404
540	12309
541	25157
542	4621
543	12011
544	38901
545	21435
546	22565
547	21431
548	42287
549	38768
550	8028
551	14363
552	20130
553	32371
554	58023
555	11851
556	47624
557	15840
558	716
559	41061
560	22969
561	32825
562	20042
563	41308
564	59733
565	17808
566	50344
567	136
568	58788
569	37823
570	2956
571	33811
572	59230
573	36046
574	2529
575	15373
576	43415
577	3792
578	42998
579	34034
580	10321
581	48158
582	26740
583	33532
584	41314
585	566
586	8510
587	57335
588	53930
589	453
590	49471
591	4383
592	34369
593	34426
594	19268
595	48719
596	5313
597	47748
598	39207
599	40300
600	41103
601	46481
602	43443
603	16415
604	31030
605	45339
606	1319
607	27182
608	38432
609	7690
610	25369
611	33407
612	25974
613	44991
614	10794
615	17893
616	9853
617	29867
618	40806
619	31264
620	2288
621	7895
622	48093
623	22562
624	25974
625	47071
626	9122
627	26347
628	52998
629	21102
630	46731
631	31344
632	535
633	53637
634	53518
635	37819
636	31851
637	41190
638	36228
639	55537
640	22993
641	28669
642	16633
643	24341
644	18726
645	47090
646	54003
647	5632
648	25180
649	25716
650	13068
651	37507
652	41319
653	54918
654	33985
655	48766
656	11996
657	9003
658	24998
659	11227
660	12397
661	54162
662	8972
663	40366
664	47003
665	59497
666	53354
667	21729
668	1574
669	39801
670	5366
671	20548
672	48590
673	19856
674	40939
675	25180
676	9434
677	24518
678	12269
679	25461
680	43402
681	10119
682	32471
683	12349
684	8996
685	25276
686	24676
687	4395
688	323
689	27913
690	37476
691	51088
692	23989
693	10403
694	23395
695	37622
696	59199
697	11974
698	481
699	54065
700	1132
701	6161
702	19449
703	27759
704	49349
705	55661
706	2495
707	37437
708	47375
709	43446
710	38081
711	27168
712	16782
713	51567
714	23894
715	12917
716	14328
717	40101
718	37943
719	17496
720	28071
721	53188
722	47355
723	59923
724	28263
725	35061
726	1047
727	13957
728	29869
729	2877
730	52940
731	18489
732	1552
733	1760
734	36196
735	37383
736	54490
737	58729
738	41580
739	50732
740	5755
741	51319
742	26399
743	10902
744	43887
745	18369
746	30263
747	21270
748	54261
749	36530
750	22498
751	24934
752	4796
753	16173
754	41832
755	26240
756	15645
757	52064
758	14087
759	20910
760	42246
761	7416
762	3265
763	26809
764	14564
765	3370
766	57215
767	41175
768	2291
769	24877
770	40409
771	51041
772	12586
773	47049
774	8229
775	1535
776	10019
777	814
778	50582
779	33371
780	32146
781	47745
782	20921
783	9936
784	29846
785	4335
786	44679
787	44901
788	24332
789	35797
790	57128
791	20865
792	32076
793	41401
794	40637
795	9884
796	18801
797	44730
798	35412
799	2209
800	18680
801	24519
802	32550
803	7795
804	9292
805	2731
806	31777
807	68
808	47036
809	12004
810	21112
811	50467
812	4693
813	1627
814	48588
815	9697
816	6841
817	14839
818	38558
819	57616
820	59342
821	31867
822	37101
823	55281
824	9360
825	53032
826	2171
827	12577
828	59429
829	5062
830	9124
831	52941
832	50526
833	39302
834	13669
835	33821
836	53575
837	24979
838	54399
839	59785
840	12102
841	37870
842	5745
843	44868
844	50471
845	938
846	3838
847	48648
848	42072
849	46000
850	18847
851	32860
852	38592
853	17578
854	57379
855	7055
856	2348
857	7807
858	40137
859	13531
860	58652
861	42670
862	28987
863	6702
864	1793
865	29218
866	53263
867	20701
868	48694
869	54683
870	7941
871	30995
872	12144
873	51086
874	47401
875	5453
876	19490
877	35485
878	33320
879	28371
880	30129
881	10788
882	34038
883	2758
884	8092
885	23623
886	52987
887	16807
888	6792
889	5842
890	32355
891	18044
892	33420
893	35684
894	18722
895	15386
896	4660
897	33641
898	32844
899	34545
900	39592
901	26573
902	41320
903	40650
904	31490
905	31648
906	15878
907	9886
908	38078
909	58891
910	14478
911	39390
912	42519
913	36869
914	53863
915	38782
916	44619
917	36241
918	23212
919	18770
920	27885
921	53312
922	31291
923	3759
924	40440
925	34078
926	49750
927	10486
928	52523
929	32015
930	17242
931	35064
932	11091
933	48513
934	20599
935	52353
936	12298
937	31864
938	22065
939	17841
940	11543
941	50231
942	46637
943	43942
944	51045
945	57024
946	11709
947	15667
948	3140
949	6485
950	31696
951	11796
952	23282
953	41487
954	58391
955	156
956	4584
957	8978
958	20364
959	14067
960	13692
961	55296
962	39771
963	55949
964	45682
965	47098
966	22659
967	58251
968	12739
969	20978
970	20186
971	22818
972	16950
973	57533
974	8371
975	31833
976	20936
977	27172
978	50498
979	52777
980	15928
981	30315
982	29648
983	11625
984	42477
985	38501
986	13066
987	21330
988	18498
989	42439
990	45289
991	3378
992	41988
993	5949
994	30834
995	48474
996	43817
997	30434
998	51229
999	10446
1000	107
1001	35492
1002	43077
1003	30022
1004	59477
1005	21340
1006	37990
1007	35996
1008	40873
1009	44155
1010	56579
1011	14182
1012	42563
1013	26618
1014	20838
1015	16308
1016	10524
1017	14437
1018	57347
1019	40717
1020	39596
1021	2405
1022	44368
1023	47438
1024	13765
1025	4592
1026	20923
1027	14908
1028	26637
1029	9056
1030	46187
1031	11862
1032	19931
1033	24367
1034	17928
1035	21093
1036	54193
1037	44858
1038	5175
1039	28093
1040	40445
1041	45720
1042	7689
1043	10346
1044	746
1045	33203
1046	19345
1047	1300
1048	20248
1049	35705
1050	45957
1051	56764
1052	37529
1053	12757
1054	24396
1055	19808
1056	49868
1057	13973
1058	864
1059	27920
1060	55071
1061	21877
1062	48374
1063	26481
1064	18125
1065	58443
1066	33651
1067	1271
1068	37925
1069	19584
1070	4763
1071	57447
1072	9707
1073	35246
1074	9135
1075	33852
1076	4885
1077	13762
1078	55379
1079	52940
1080	7349
1081	43861
1082	50176
1083	25099
1084	6700
1085	58123
1086	34175
1087	55839
1088	7751
1089	32694
1090	4575
1091	25562
1092	21936
1093	8889
1094	12364
1095	36589
1096	182
1097	56727
1098	32124
1099	33284
1100	52655
1101	35481
1102	13904
1103	27734
1104	28111
1105	3200
1106	44878
1107	23827
1108	29005
1109	9758
1110	26260
1111	29928
1112	27164
1113	59567
1114	30524
1115	10357
1116	59156
1117	46423
1118	10973
1119	14543
1120	39432
1121	32766
1122	2508
1123	17246
1124	48867
1125	50326
1126	42969
1127	52718
1128	35400
1129	54079
1130	47840
1131	59334
1132	34113
1133	13076
1134	42616
1135	54089
1136	14567
1137	12792
1138	3261
1139	35011
1140	46084
1141	14320
1142	19327
1143	30925
1144	30087
1145	42428
1146	22963
1147	32618
1148	27658
1149	45579
1150	55749
1151	19994
1152	22086
1153	9762
1154	8513
1155	9213
1156	41082
1157	31460
1158	19211
1159	6586
1160	29430
1161	44253
1162	49144
1163	3424
1164	45036
1165	55485
1166	27675
1167	38555
1168	34969
1169	16791
1170	2506
1171	46586
1172	8154
1173	27888
1174	18137
1175	9493
1176	262
1177	277
1178	26995
1179	36347
1180	48221
1181	4829
1182	8358
1183	3558
1184	49395
1185	17518
1186	40954
1187	1093
1188	35372
1189	18970
1190	58398
1191	30537
1192	42537
1193	45553
1194	57223
1195	8407
1196	23043
1197	54812
1198	53293
1199	10213
1200	25961
1201	51610
1202	13723
1203	38680
1204	17970
1205	10328
1206	35944
1207	49614
1208	51966
1209	8283
1210	47532
1211	42160
1212	41612
1213	17655
1214	27991
1215	58274
1216	44086
1217	31985
1218	3223
1219	46140
1220	30405
1221	52285
1222	36209
1223	32295
1224	57048
1225	2366
1226	59464
1227	27028
1228	2675
1229	23040
1230	44742
1231	18672
1232	45861
1233	11728
1234	41141
1235	45636
1236	35
1237	21521
1238	47865
1239	13834
1240	51097
1241	56157
1242	44941
1243	57719
1244	35969
1245	1957
1246	59232
1247	53284
1248	21179
1249	52640
1250	32751
1251	51251
1252	48110
1253	53368
1254	54979
1255	37136
1256	54738
1257	12370
1258	39361
1259	8909
1260	34581
1261	47000
1262	2539
1263	7205
1264	8230
1265	51960
1266	16199
1267	21591
1268	14660
1269	14527
1270	14862
1271	16884
1272	22226
1273	32248
1274	56356
1275	38136
1276	13851
1277	7674
1278	8604
1279	32175
1280	46732
1281	57353
1282	50731
1283	3948
1284	26639
1285	53384
1286	49982
1287	25823
1288	25695
1289	35486
1290	41192
1291	54378
1292	58414
1293	28978
1294	9440
1295	50644
1296	51962
1297	59594
1298	6816
1299	19138
1300	10024
1301	17554
1302	20656
1303	19995
1304	38974
1305	10111
1306	4438
1307	10121
1308	28387
1309	37146
1310	34752
1311	21420
1312	48878
1313	8390
1314	19663
1315	15737
1316	44086
1317	14494
1318	1585
1319	19209
1320	25892
1321	23763
1322	53772
1323	32444
1324	34946
1325	49243
1326	49867
1327	52082
1328	43196
1329	7509
1330	13359
1331	53231
1332	46637
1333	7127
1334	44960
1335	34987
1336	58421
1337	15422
1338	22180
1339	41365
1340	43442
1341	31904
1342	57672
1343	37882
1344	15635
1345	25650
1346	18175
1347	48683
1348	56633
1349	32615
1350	32718
1351	17143
1352	43461
1353	50223
1354	4921
1355	19902
1356	23163
1357	47597
1358	25041
1359	7756
1360	52879
1361	23709
1362	29074
1363	21883
1364	40742
1365	17724
1366	48015
1367	54249
1368	28501
1369	3617
1370	8985
1371	26200
1372	29966
1373	10153
1374	15651
1375	16991
1376	46997
1377	44722
1378	29109
1379	49718
1380	26338
1381	49342
1382	54784
1383	19449
1384	49905
1385	36167
1386	46288
1387	20097
1388	44499
1389	24083
1390	53143
1391	21306
1392	34452
1393	51937
1394	23950
1395	55337
1396	28808
1397	55417
1398	5860
1399	42919
1400	24074
1401	23711
1402	50990
1403	40711
1404	29436
1405	49423
1406	25033
1407	7655
1408	51179
1409	23432
1410	50002
1411	7710
1412	55414
1413	41258
1414	29309
1415	15224
1416	36627
1417	54780
1418	23367
1419	37222
1420	14101
1421	13368
1422	10320
1423	14978
1424	35638
1425	48016
1426	16564
1427	28837
1428	36230
1429	47549
1430	13298
1431	3370
1432	39631
1433	17656
1434	34118
1435	47863
1436	39833
1437	57285
1438	3355
1439	42837
1440	55322
1441	9731
1442	11647
1443	56710
1444	56684
1445	59767
1446	3730
1447	36356
1448	6914
1449	43097
1450	53272
1451	56228
1452	27147
1453	20696
1454	30345
1455	43566
1456	17028
1457	25924
1458	49123
1459	41272
1460	43762
1461	10140
1462	46602
1463	6981
1464	28389
1465	30279
1466	14233
1467	5345
1468	6794
1469	30348
1470	24983
1471	42302
1472	23875
1473	50976
1474	2624
1475	34834
1476	39262
1477	32378
1478	12920
1479	48968
1480	14916
1481	21618
1482	12325
1483	26587
1484	45965
1485	28674
1486	20864
1487	21042
1488	42210
1489	8260
1490	10181
1491	23482
1492	51598
1493	10893
1494	59935
1495	6918
1496	40639
1497	21630
1498	50974
1499	5544
1500	58100
1501	55065
1502	27653
1503	53611
1504	9563
1505	55133
1506	1221
1507	11445
1508	34940
1509	21755
1510	53880
1511	24176
1512	23229
1513	36382
1514	55523
1515	6704
1516	16094
1517	35053
1518	437
1519	11889
1520	5924
1521	41622
1522	15267
1523	36530
1524	20136
1525	10007
1526	47591
1527	25395
1528	2663
1529	24609
1530	50859
1531	47569
1532	42551
1533	52573
1534	55681
1535	28097
1536	44013
1537	33441
1538	47772
1539	19118
1540	25318
1541	33280
1542	15833
1543	47569
1544	13472
1545	8578
1546	42303
1547	47495
1548	25726
1549	59681
1550	6100
1551	26335
1552	11677
1553	5353
1554	8974
1555	29167
1556	13601
1557	42308
1558	32103
1559	16948
1560	23075
1561	21471
1562	44747
1563	38125
1564	21723
1565	10994
1566	11789
1567	2638
1568	12028
1569	58246
1570	30768
1571	11025
1572	36829
1573	48301
1574	18843
1575	45139
1576	54052
1577	48792
1578	56158
1579	50356
1580	46017
1581	5688
1582	44286
1583	44422
1584	8857
1585	40897
1586	16558
1587	13027
1588	40378
1589	26650
1590	11697
1591	31545
1592	29867
1593	40834
1594	22688
1595	54659
1596	19846
1597	56282
1598	6695
1599	23695
1600	50440
1601	4120
1602	33941
1603	21930
1604	52938
1605	2611
1606	11253
1607	25118
1608	7293
1609	51270
1610	22216
1611	31664
1612	24452
1613	56674
1614	26669
1615	19118
1616	37324
1617	12425
1618	37246
1619	43184
1620	6860
1621	9062
1622	45067
1623	17333
1624	44458
1625	59823
1626	56213
1627	8212
1628	47710
1629	54848
1630	27499
1631	43931
1632	59609
1633	3562
1634	10728
1635	31635
1636	58819
1637	58932
1638	6320
1639	21626
1640	42036
1641	36111
1642	27530
1643	19554
1644	25001
1645	41481
1646	50027
1647	20641
1648	46647
1649	13383
1650	38401
1651	45442
1652	55122
1653	34388
1654	53654
1655	10658
1656	45428
1657	12168
1658	59730
1659	22872
1660	3625
1661	11425
1662	37413
1663	36812
1664	18464
1665	39004
1666	32270
1667	19139
1668	13554
1669	50105
1670	15055
1671	40260
1672	9611
1673	41989
1674	33228
1675	45228
1676	15395
1677	41940
1678	30257
1679	36681
1680	22957
1681	35475
1682	1296
1683	24003
1684	13989
1685	21210
1686	20654
1687	26068
1688	10584
1689	31408
1690	58491
1691	25724
1692	31210
1693	39250
1694	41062
1695	31834
1696	12990
1697	28444
1698	26307
1699	13774
1700	51330
1701	18875
1702	52171
1703	44982
1704	47608
1705	39174
1706	17813
1707	26247
1708	51910
1709	33101
1710	49798
1711	57027
1712	45748
1713	52578
1714	1536
1715	49136
1716	50837
1717	39471
1718	37370
1719	25797
1720	95
1721	25119
1722	42002
1723	42184
1724	42656
1725	38813
1726	7407
1727	32478
1728	19860
1729	4265
1730	56311
1731	2000
1732	44348
1733	3537
1734	36354
1735	40420
1736	56893
1737	19101
1738	39163
1739	30827
1740	11585
1741	37798
1742	47143
1743	58754
1744	17117
1745	627
1746	9678
1747	29357
1748	33954
1749	5565
1750	43362
1751	13339
1752	54757
1753	16939
1754	45204
1755	34746
1756	27179
1757	449
1758	6867
1759	55130
1760	23256
1761	43615
1762	58634
1763	58637
1764	38264
1765	52578
1766	8639
1767	30667
1768	35602
1769	3177
1770	46055
1771	45504
1772	33775
1773	8473
1774	39669
1775	3525
1776	36827
1777	51426
1778	39555
1779	47142
1780	48539
1781	51836
1782	58381
1783	56886
1784	53902
1785	44585
1786	12660
1787	771
1788	10417
1789	6102
1790	39854
1791	31085
1792	59090
1793	33343
1794	12003
1795	44621
1796	42809
1797	36457
1798	59520
1799	48219
1800	37332
1801	33484
1802	26171
1803	52416
1804	19870
1805	30561
1806	41120
1807	47921
1808	21885
1809	13494
1810	32871
1811	59972
1812	58012
1813	25357
1814	17499
1815	33695
1816	18432
1817	46415
1818	41904
1819	8307
1820	28479
1821	26138
1822	26888
1823	32958
1824	36791
1825	15897
1826	25627
1827	17709
1828	50210
1829	41241
1830	10056
1831	2301
1832	33160
1833	43991
1834	29596
1835	20817
1836	39537
1837	7265
1838	20672
1839	18882
1840	9829
1841	5876
1842	1398
1843	49540
1844	27834
1845	2022
1846	10587
1847	14804
1848	33085
1849	6690
1850	33335
1851	25401
1852	3265
1853	43627
1854	2082
1855	57172
1856	24782
1857	31901
1858	25114
1859	1792
1860	3664
1861	49260
1862	54181
1863	2871
1864	47604
1865	50030
1866	38228
1867	48228
1868	9222
1869	23056
1870	49941
1871	8938
1872	46014
1873	26898
1874	55567
1875	16445
1876	11190
1877	15181
1878	1438
1879	42363
1880	49888
1881	16190
1882	41181
1883	49534
1884	1616
1885	31146
1886	11756
1887	17592
1888	19162
1889	30156
1890	15259
1891	29972
1892	277
1893	28001
1894	37101
1895	33585
1896	39256
1897	57755
1898	53288
1899	5346
1900	22142
1901	17158
1902	570
1903	47119
1904	8018
1905	27672
1906	48878
1907	45348
1908	16290
1909	56797
1910	22806
1911	19263
1912	29083
1913	48712
1914	28230
1915	46329
1916	26293
1917	49500
1918	28663
1919	43910
1920	55432
1921	57166
1922	44501
1923	52823
1924	53963
1925	50916
1926	23455
1927	31106
1928	50274
1929	29102
1930	22050
1931	48146
1932	15945
1933	42182
1934	15245
1935	22264
1936	28744
1937	10663
1938	13225
1939	20616
1940	57237
1941	42831
1942	54719
1943	41369
1944	7763
1945	45346
1946	49382
1947	40243
1948	43686
1949	16779
1950	39270
1951	40009
1952	15966
1953	1611
1954	46962
1955	20006
1956	33313
1957	13142
1958	6818
1959	57209
1960	4182
1961	43199
1962	16702
1963	15566
1964	49682
1965	33086
1966	30849
1967	122
1968	2219
1969	45587
1970	32302
1971	5506
1972	55180
1973	14893
1974	53447
1975	12283
1976	27522
1977	16374
1978	9857
1979	12539
1980	10108
1981	57956
1982	33724
1983	46064
1984	31112
1985	13308
1986	48223
1987	30465
1988	3906
1989	49039
1990	38516
1991	6
1992	2512
1993	37866
1994	24308
1995	5614
1996	18906
1997	36518
1998	34799
1999	58103
2000	3012
2001	24530
2002	38347
2003	51885
2004	41743
2005	23820
2006	42100
2007	10600
2008	45404
2009	34203
2010	39486
2011	37774
2012	23006
2013	45930
2014	29657
2015	39401
2016	40797
2017	14532
2018	45204
2019	35116
2020	27958
2021	30808
2022	25736
2023	49275
2024	21046
2025	14066
2026	30387
2027	38748
2028	26249
2029	22262
2030	35398
2031	39108
2032	15854
2033	27307
2034	30883
2035	7496
2036	55275
2037	52376
2038	51016
2039	39257
2040	40185
2041	15557
2042	25268
2043	27470
2044	31057
2045	52115
2046	16656
2047	55832
2048	45639
2049	6163
2050	55904
2051	34739
2052	30241
2053	17035
2054	56180
2055	48623
2056	33003
2057	31837
2058	29045
2059	45668
2060	29585
2061	13381
2062	14645
2063	18028
2064	33323
2065	16883
2066	15469
2067	45606
2068	1248
2069	45166
2070	9471
2071	13454
2072	48198
2073	39216
2074	24211
2075	29443
2076	15336
2077	42336
2078	48828
2079	17132
2080	58368
2081	38444
2082	27368
2083	38097
2084	20626
2085	27122
2086	13610
2087	16719
2088	20533
2089	22809
2090	12930
2091	7661
2092	20368
2093	38590
2094	42515
2095	21659
2096	54736
2097	38536
2098	7645
2099	18705
2100	8917
2101	37371
2102	34731
2103	8531
2104	16470
2105	7217
2106	84
2107	28682
2108	43030
2109	768
2110	43560
2111	50431
2112	13053
2113	36612
2114	59665
2115	43744
2116	56554
2117	281
2118	15193
2119	33958
2120	10984
2121	38127
2122	44178
2123	10395
2124	54625
2125	51746
2126	52231
2127	10324
2128	19116
2129	9840
2130	11302
2131	36519
2132	33375
2133	13025
2134	45276
2135	20131
2136	19025
2137	18186
2138	48348
2139	12548
2140	56733
2141	17445
2142	4194
2143	35680
2144	46427
2145	54633
2146	18611
2147	1485
2148	57951
2149	56393
2150	49853
2151	35287
2152	14259
2153	15789
2154	4667
2155	13741
2156	25924
2157	53110
2158	12668
2159	9292
2160	35897
2161	49482
2162	27989
2163	39706
2164	17618
2165	6812
2166	31413
2167	10503
2168	29128
2169	35802
2170	40662
2171	36645
2172	8403
2173	55517
2174	44927
2175	46164
2176	26533
2177	8127
2178	53420
2179	44124
2180	13253
2181	15605
2182	9804
2183	10523
2184	14499
2185	37436
2186	6651
2187	49101
2188	57028
2189	7802
2190	39980
2191	10101
2192	18738
2193	29631
2194	50091
2195	17769
2196	31475
2197	19480
2198	48484
2199	11396
2200	34239
2201	21580
2202	54866
2203	12972
2204	40850
2205	6495
2206	5476
2207	29974
2208	14238
2209	28145
2210	15574
2211	28128
2212	57453
2213	13671
2214	1040
2215	39240
2216	19265
2217	25310
2218	24086
2219	51093
2220	8202
2221	9320
2222	13986
2223	40747
2224	22903
2225	42253
2226	453
2227	56754
2228	1992
2229	41956
2230	58239
2231	41346
2232	8554
2233	6428
2234	55716
2235	43915
2236	1328
2237	38645
2238	29226
2239	9220
2240	28862
2241	10253
2242	36935
2243	57940
2244	7978
2245	26105
2246	58010
2247	46766
2248	49789
2249	48
2250	22027
2251	4617
2252	13428
2253	17075
2254	38590
2255	26221
2256	42762
2257	49270
2258	43992
2259	47229
2260	39732
2261	47406
2262	4924
2263	49269
2264	51514
2265	21667
2266	635
2267	17644
2268	20359
2269	20154
2270	40607
2271	19520
2272	22406
2273	36307
2274	34542
2275	10266
2276	3728
2277	25056
2278	27691
2279	36436
2280	31476
2281	39004
2282	19034
2283	28959
2284	49572
2285	44319
2286	12767
2287	33246
2288	36790
2289	53449
2290	28314
2291	23853
2292	43705
2293	57848
2294	13951
2295	49459
2296	33673
2297	14661
2298	23632
2299	26053
2300	15938
2301	54578
2302	34154
2303	8539
2304	45887
2305	17735
2306	43469
2307	23829
2308	19653
2309	11575
2310	37453
2311	22250
2312	53865
2313	4171
2314	41889
2315	51742
2316	48568
2317	55186
2318	27146
2319	50957
2320	24875
2321	20009
2322	1913
2323	59551
2324	3678
2325	27596
2326	53873
2327	14061
2328	6460
2329	13707
2330	41782
2331	59716
2332	25475
2333	49795
2334	25049
2335	10183
2336	22130
2337	14207
2338	24165
2339	52651
2340	5763
2341	14320
2342	42215
2343	55751
2344	52497
2345	4880
2346	54505
2347	45825
2348	29901
2349	6126
2350	25880
2351	10811
2352	54869
2353	41723
2354	30679
2355	50755
2356	21895
2357	22110
2358	54762
2359	39687
2360	10370
2361	18437
2362	36790
2363	42237
2364	21764
2365	19987
2366	16100
2367	33224
2368	15402
2369	12397
2370	4541
2371	12304
2372	33147
2373	40069
2374	12112
2375	57946
2376	55396
2377	58845
2378	45669
2379	2771
2380	4186
2381	52608
2382	5117
2383	48125
2384	16597
2385	2647
2386	34787
2387	36432
2388	9679
2389	9751
2390	35968
2391	40533
2392	24502
2393	5243
2394	3105
2395	18517
2396	28189
2397	55969
2398	3041
2399	42793
2400	19957
2401	59576
2402	9912
2403	7650
2404	55813
2405	20056
2406	9755
2407	52687
2408	31198
2409	46759
2410	43776
2411	45966
2412	5411
2413	34995
2414	45028
2415	7562
2416	370
2417	14643
2418	31767
2419	12994
2420	40509
2421	5122
2422	37190
2423	24734
2424	51372
2425	11942
2426	23730
2427	47770
2428	46437
2429	23534
2430	21144
2431	39938
2432	3422
2433	16250
2434	12076
2435	15274
2436	10750
2437	33339
2438	28189
2439	22644
2440	46248
2441	34503
2442	44609
2443	16766
2444	58043
2445	11997
2446	26196
2447	35183
2448	52474
2449	56696
2450	31350
2451	8749
2452	39898
2453	57399
2454	33151
2455	54017
2456	48249
2457	55616
2458	43306
2459	43670
2460	35954
2461	25819
2462	44301
2463	2492
2464	20880
2465	24551
2466	37340
2467	40323
2468	24508
2469	43637
2470	53296
2471	36372
2472	29715
2473	2302
2474	52787
2475	21475
2476	40637
2477	56607
2478	48289
2479	18041
2480	10556
2481	3488
2482	33828
2483	35628
2484	57024
2485	22869
2486	56121
2487	5994
2488	27640
2489	37803
2490	19168
2491	14046
2492	18232
2493	52354
2494	4543
2495	50778
2496	3758
2497	9519
2498	41673
2499	46915
2500	31693
2501	36083
2502	20704
2503	43120
2504	57802
2505	24991
